,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9901674781732707,0.9901674781732707,0.9473793162150579,0.9901674781732707,0.9900251734545531,0.9901674781732707,0.9678707497818188,413.557687997818
1,0.9947175775725813,0.9947175775725813,0.975334970938103,0.9947175775725813,0.9915222786361516,0.9947175775725813,0.9833116548376831,390.9147787094116
2,0.9935228730226593,0.9935228730226593,0.9700640447456808,0.9935228730226593,0.9878879899376761,0.9935228730226593,0.9787913826117092,472.30699944496155
3,0.9938220931211585,0.9938220931211585,0.9747137107997353,0.9938220931211585,0.9835848199760485,0.9938220931211585,0.9790996413101408,436.4863078594208
4,0.9943716397849462,0.9943716397849462,0.97793800926384,0.9943716397849462,0.9878013654031781,0.9943716397849462,0.9828228449099567,422.5972738265991
5,0.9943191399662732,0.9943191399662732,0.9767675012626457,0.9943191399662732,0.9880260663701339,0.9943191399662732,0.9823346329661402,420.17000222206116
6,0.9924343061148242,0.9924343061148242,0.9575463173446993,0.9924343061148242,0.9877726793174394,0.9924343061148242,0.9721799467445925,420.519029378891
7,0.994097967428355,0.994097967428355,0.9763698714413215,0.994097967428355,0.9859326409907833,0.994097967428355,0.9810787549967258,420.13599944114685
8,0.9941414482002866,0.9941414482002866,0.9724480281911978,0.9941414482002866,0.9894863685920078,0.9941414482002866,0.9808379337699927,420.305002450943
9,0.9947758997645476,0.9947758997645476,0.9768982915033618,0.9947758997645476,0.9908022778517706,0.9947758997645476,0.9837616693892478,423.08899998664856
