,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9956640625,0.9956640625,0.792542602770328,0.9956640625,0.6490022205582816,0.9956640625,0.6889434036105767,245.58389043807983
1,0.99573828125,0.99573828125,0.7374294189720354,0.99573828125,0.6876050702131637,0.99573828125,0.6911810222777252,243.663800239563
2,0.9955703125,0.9955703125,0.7490740700924964,0.9955703125,0.6698881349385736,0.9955703125,0.7052565621514355,243.47714734077454
3,0.995859375,0.995859375,0.7546098201006052,0.995859375,0.721366953336152,0.995859375,0.7284997504911613,243.16988229751587
4,0.9961328125,0.9961328125,0.7729841992495489,0.9961328125,0.6974940852508192,0.9961328125,0.7166547154993382,242.21254014968872
5,0.995390625,0.995390625,0.7080795827982526,0.995390625,0.6852141986102485,0.995390625,0.6945703273990954,243.1171271800995
6,0.99528515625,0.99528515625,0.7283713676692329,0.99528515625,0.6962755936235726,0.99528515625,0.7076792979776222,243.41036534309387
7,0.99590234375,0.99590234375,0.7645630973482529,0.99590234375,0.6822033268855204,0.99590234375,0.6713507839196312,242.89748191833496
8,0.9955078125,0.9955078125,0.7925245715503596,0.9955078125,0.6482099224545241,0.9955078125,0.6178674768827955,243.09593796730042
9,0.99549609375,0.99549609375,0.7496874371814922,0.99549609375,0.6513605558527082,0.99549609375,0.5880714795947817,242.27218174934387
