,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.99817578125,0.99817578125,0.8869213043051157,0.99817578125,0.9052946033949083,0.99817578125,0.8959221740845464,208.67704844474792
1,0.99775390625,0.99775390625,0.8465601523608607,0.99775390625,0.923777814068934,0.99775390625,0.8808968139350544,205.95977234840393
2,0.99804296875,0.99804296875,0.8647115936824274,0.99804296875,0.94450904903444,0.99804296875,0.9014735156546223,206.63645577430725
3,0.9979140625,0.9979140625,0.860636312530029,0.9979140625,0.9247263185861937,0.9979140625,0.8904774132711024,207.55083870887756
4,0.9975859375,0.9975859375,0.8355487861119456,0.9975859375,0.9267073882575234,0.9975859375,0.8772294958292539,207.49244356155396
5,0.99752734375,0.99752734375,0.8476743926709321,0.99752734375,0.9245191656388806,0.99752734375,0.8815138468625033,207.38401174545288
6,0.9979140625,0.9979140625,0.8703763251282703,0.9979140625,0.9115901054498444,0.9979140625,0.8895680924420897,250.8628270626068
7,0.998171875,0.998171875,0.88021552053392,0.998171875,0.9109779001167145,0.998171875,0.8946447826637108,219.41651916503906
8,0.99825390625,0.99825390625,0.8767073473147495,0.99825390625,0.9238608563663973,0.99825390625,0.8989654817041383,207.77054166793823
9,0.9979609375,0.9979609375,0.8464913237302553,0.9979609375,0.927634579270673,0.9979609375,0.8837862882374868,208.93873834609985
