,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9928984375,0.9928984375,0.5138408014888273,0.9928984375,0.41736196707854173,0.9928984375,0.42117446171611056,244.0376842021942
1,0.99368359375,0.99368359375,0.590085693439352,0.99368359375,0.36298451793427117,0.99368359375,0.385220501721619,241.64283084869385
2,0.99360546875,0.99360546875,0.43907851111753055,0.99360546875,0.3366034773498874,0.99360546875,0.3386542880152508,242.61811566352844
3,0.99337890625,0.99337890625,0.49780196312819197,0.99337890625,0.3353365411714167,0.99337890625,0.336199055273212,242.4993143081665
4,0.99328125,0.99328125,0.4140670216111298,0.99328125,0.3447614773056867,0.99328125,0.3524532891446812,244.14618277549744
5,0.9931640625,0.9931640625,0.44734379673442753,0.9931640625,0.3358739364317767,0.9931640625,0.3372046876460475,244.13978385925293
6,0.9938515625,0.9938515625,0.7125382299389155,0.9938515625,0.3427172920070365,0.9938515625,0.3502918378794049,244.0750994682312
7,0.99328515625,0.99328515625,0.48406588052123595,0.99328515625,0.3515036571623284,0.99328515625,0.3638030700204173,243.75270891189575
8,0.9925078125,0.9925078125,0.3308359375,0.9925078125,0.3333333333333333,0.9925078125,0.33207994008806424,243.70182943344116
9,0.99346484375,0.99346484375,0.5548465969208587,0.99346484375,0.4078720376607721,0.99346484375,0.4443114490053936,243.41020393371582
