,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9930758399485689,0.9930758399485689,0.7148109704684833,0.9930758399485689,0.818255398827758,0.9930758399485689,0.7596916614603387,1083.9205884933472
1,0.9931824058027728,0.9931824058027728,0.7373263836366037,0.9931824058027728,0.8008879410700915,0.9931824058027728,0.7667115585018154,1083.1999287605286
2,0.9934103868515206,0.9934103868515206,0.7243397113938173,0.9934103868515206,0.8417354305326469,0.9934103868515206,0.7764615652708071,1083.2603752613068
3,0.993515205724508,0.993515205724508,0.7376827065473364,0.993515205724508,0.8239873366635653,0.993515205724508,0.7724082125270567,1083.4761056900024
4,0.9937711384727191,0.9937711384727191,0.7371113963959217,0.9937711384727191,0.8101743021720332,0.9937711384727191,0.7702953025267786,1085.6323430538177
5,0.9934697842128801,0.9934697842128801,0.7358531690551517,0.9934697842128801,0.8356250766536408,0.9934697842128801,0.7798695928541478,1084.176843881607
6,0.9936872833743292,0.9936872833743292,0.7374679401738443,0.9936872833743292,0.8542564993028186,0.9936872833743292,0.7893831135063218,1082.4759590625763
7,0.9935545128018783,0.9935545128018783,0.7276465406177937,0.9935545128018783,0.8256145635654317,0.9935545128018783,0.768709110785084,1082.6445775032043
8,0.9935143322338998,0.9935143322338998,0.7307704072378872,0.9935143322338998,0.8341708377371195,0.9935143322338998,0.7752190680809143,1083.4214537143707
9,0.9937065001677102,0.9937065001677102,0.7473219823903928,0.9937065001677102,0.8246540770015955,0.9937065001677102,0.7769792984170801,1084.701902627945
