,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9940733662231663,0.9940733662231663,0.7683368925054439,0.9940733662231663,0.8422389537337359,0.9940733662231663,0.802265916273707,948.9113566875458
1,0.9939545715004472,0.9939545715004472,0.7479618712272736,0.9939545715004472,0.841469280393409,0.9939545715004472,0.7896721420890871,951.0050954818726
2,0.994132763584526,0.994132763584526,0.7669834042407901,0.994132763584526,0.8554376799471465,0.994132763584526,0.8076832547923358,947.893470287323
3,0.9940008665026834,0.9940008665026834,0.7698411929253317,0.9940008665026834,0.846816876094802,0.9940008665026834,0.805074452293386,947.3808715343475
4,0.993091562779517,0.993091562779517,0.7227885957475924,0.993091562779517,0.8657219521423041,0.993091562779517,0.784618745590308,948.3373272418976
5,0.9945721293604651,0.9945721293604651,0.7875301228665774,0.9945721293604651,0.8404488920618071,0.9945721293604651,0.8123901961670803,947.7860462665558
6,0.994510985017889,0.994510985017889,0.7870761215496886,0.994510985017889,0.8409881155054265,0.994510985017889,0.8124619959205088,947.3145632743835
7,0.9943485157647585,0.9943485157647585,0.7925013278056549,0.9943485157647585,0.8187070393886752,0.9943485157647585,0.8044664495669755,948.5176553726196
8,0.9939283667822003,0.9939283667822003,0.7547412954364408,0.9939283667822003,0.8310700517431503,0.9939283667822003,0.7858523692346844,948.8745424747467
9,0.9943397808586762,0.9943397808586762,0.776048208318881,0.9943397808586762,0.8281267122335912,0.9943397808586762,0.7995311133882639,951.4645869731903
