,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.99729296875,0.99729296875,0.5974857978014224,0.99729296875,0.5159605039210204,0.99729296875,0.5216402169636261,205.5057888031006
1,0.99706640625,0.99706640625,0.5365672051988282,0.99706640625,0.528658349614319,0.99706640625,0.5152161515846109,207.00476932525635
2,0.99725,0.99725,0.5901557108708959,0.99725,0.5360349251274371,0.99725,0.5303081116006241,208.56725883483887
3,0.9978828125,0.9978828125,0.626241830371612,0.9978828125,0.627421064721827,0.9978828125,0.6256140805692976,209.66259574890137
4,0.99745703125,0.99745703125,0.6084335387352136,0.99745703125,0.5984876922776028,0.99745703125,0.5931758678273076,209.24505996704102
5,0.9966875,0.9966875,0.5626978554109573,0.9966875,0.49883946918347166,0.9966875,0.46652208152361707,209.6347143650055
6,0.9976796875,0.9976796875,0.5857016830657698,0.9976796875,0.634270696062385,0.9976796875,0.6081841540947606,208.69095516204834
7,0.99720703125,0.99720703125,0.6143199851362471,0.99720703125,0.5478327025685632,0.99720703125,0.5532339567532808,209.00916719436646
8,0.99701171875,0.99701171875,0.5799140768782077,0.99701171875,0.5083230570997123,0.99701171875,0.5015245116695076,209.4107403755188
9,0.9970078125,0.9970078125,0.5672750417893837,0.9970078125,0.5513097008818952,0.9970078125,0.5342171129701564,209.93124508857727
